"Category","Sub_Category","Part Number","Desc","price","Elig %"
"Hardware","Routers","CAB-ETH-S-RJ45=","Yellow Cable for Ethernet, Straight-through, RJ-45, 6 feet","20.0","1"
"Hardware","Routers","CAB-ETH-S-RJ45-15=","Yellow Cable for Ethernet,Straight through,RJ-45,15 feet","102.0","1"
"Hardware","Routers","MEM180X-128D=","128MB SODIMM DRAM for the Cisco 180X","1150.0","1"
"Hardware","Routers","MEM181X-128D=","128MB SODIMM DRAM for the Cisco 181X","1150.0","1"
"Hardware","Routers","MEM180X-256D=","256MB SODIMM DRAM for the Cisco 180X","2300.0","1"
"Hardware","Routers","MEM181X-256D=","256MB SODIMM DRAM for the Cisco 181X","2300.0","1"
"Hardware","Routers","AIR-ANTM5560P-R=","5.5 dBi/2.4Ghz,6.0 dBi/5GHz Dual Band Wall Mount Antenna","400.0","1"
"Hardware","Routers","CAB-ADSL-RJ11-4M","ADSL Cable Straight-through RJ11, 4 meter","0.0","1"
"Hardware","Routers","CAB-ADSL-RJ11-4M=","ADSL Cable Straight-through RJ11, 4 meter","20.0","1"
"Hardware","Routers","CAB-RJ45-2RJ11=","DSL RJ45 to dual RJ11 breakout cable","37.0","1"
"Hardware","Routers","CAB-HD4-232FC","High Density 4-port EIA-232 Cable, Female, DCE","300.0","1"
"Hardware","Routers","CAB-HD4-232FC=","High Density 4-port EIA-232 Cable, Female, DCE","375.0","1"
"Hardware","Routers","CAB-HD4-232MT","High Density 4-port EIA-232 Cable, Male, DTE","300.0","1"
"Hardware","Routers","CAB-HD4-232MT=","High Density 4-port EIA-232 Cable, Male, DTE","375.0","1"
"Hardware","Routers","CAB-HD8-KIT","High Density 8-port Async Cable w/ 8 DB-25 Modem Connectors","300.0","1"
"Hardware","Routers","CAB-HD8-KIT=","High Density 8-port Async Cable w/ 8 DB-25 Modem Connectors","375.0","1"
"Hardware","Routers","CAB-HD8-ASYNC","High Density 8-port EIA-232 Async Cable","150.0","1"
"Hardware","Routers","CAB-HD8-ASYNC=","High Density 8-port EIA-232 Async Cable","175.0","1"
"Hardware","Routers","3G-ANTM1916-CM","Multi-Band Omni-Directional Antenna - Ceiling Mount","230.0","1"
"Hardware","Routers","3G-ANTM-OUT-COMBO","Multi-Band Outdoor Omni-Antenna with Lightening Protector","350.0","1"
"Hardware","Routers","3G-ANTM1919D","Multi-Band Swivel Mount Dipole Antenna - Faceplate Mount","30.0","1"
"Hardware","Routers","CAB-S/T-RJ45","Orange Color Cable for ISDN BRI S/T, RJ-45, 6 feet","20.0","1"
"Hardware","Routers","CAB-U-RJ45","Red Color Cable for ISDN BRI U, RJ-45, 6 feet","20.0","1"
"Hardware","Routers","3G-AE015-R","Single Unit antenna Extension Base (15 foot cable included)","110.0","1"
"Hardware","Routers","CISCO-FIPS-KIT=","Tamper Proof for 80/18/28/38/72/73 Routers and ASA","200.0","1"
"Hardware","Routers","CAB-ETH-S-RJ45","Yellow Cable for Ethernet, Straight-through, RJ-45, 6 feet","20.0","1"
"Hardware","Routers","MEM-1900-1GB=","1GB DRAM (1 DIMM) for Cisco 1941/1941W ISR, Spare","736.52","1"
"Hardware","Routers","4G-CAB-ULL-20","20-ft (6M) Ultra Low Loss LMR 400 Cable with TNC Connector","400.0","1"
"Hardware","Routers","4G-CAB-ULL-20=","20-ft (6M) Ultra Low Loss LMR 400 Cable with TNC Connector","470.95","1"
"Hardware","Routers","MEM-CF-256MB","256MB Compact Flash for Cisco 1900, 2900, 3900 ISR","0.0","1"
"Hardware","Routers","MEM-CF-256U2GB","256MB to 2GB Compact Flash Upgrade for Cisco 1900,2900,3900","1000.0","1"
"Hardware","Routers","MEM-CF-256U4GB","256MB to 4GB Compact Flash Upgrade for Cisco 1900,2900,3900","1400.0","1"
"Hardware","Routers","4G-CAB-LMR240-25","25-ft (7.5M) Low Loss LMR-240 Cable with TNC Connector","300.0","1"
"Hardware","Routers","4G-CAB-LMR240-25=","25-ft (7.5M) Low Loss LMR-240 Cable with TNC Connector","381.11","1"
"Hardware","Routers","MEM-1900-2GB=","2GB DRAM (1 DIMM) for Cisco 1941/1941W ISR, Spare","800.0","1"
"Hardware","Routers","4G-LTE-ANTM-O-3-B","4G LTE 3 in 1 outdoor Black antenna 700MHz-2600MHz bands","1000.0","1"
"Hardware","Routers","4G-LTE-ANTM-O-3-B=","4G LTE 3 in 1 outdoor Black antenna 700MHz-2600MHz bands","1158.0","1"
"Hardware","Routers","4G-LTE-ANTM-O-3-C","4G LTE 3 in 1 outdoor Blue antenna 700MHz-2600MHz bands","1000.0","1"
"Hardware","Routers","4G-LTE-ANTM-O-3-C=","4G LTE 3 in 1 outdoor Blue antenna 700MHz-2600MHz bands","1157.0","1"
"Hardware","Routers","4G-LTE-ANTM-O-3-R","4G LTE 3 in 1 outdoor Red antenna 700MHz-2600MHz bands","1000.0","1"
"Hardware","Routers","4G-LTE-ANTM-O-3-R=","4G LTE 3 in 1 outdoor Red antenna 700MHz-2600MHz bands","1158.0","1"
"Hardware","Routers","4G-LTE-ANTM-O-3-W","4G LTE 3 in 1 outdoor White antenna 700MHz-2600MHz bands","1000.0","1"
"Hardware","Routers","4G-LTE-ANTM-O-3-W=","4G LTE 3 in 1 outdoor White antenna 700MHz-2600MHz bands","1158.0","1"
"Hardware","Routers","4G-LTE-ANTM-D","4G LTE articulating dipole antenna 700MHz-2600MHz bands","104.0","1"
"Hardware","Routers","4G-LTE-ANTM-D=","4G LTE articulating dipole antenna 700MHz-2600MHz bands","105.0","1"
"Hardware","Routers","EHWIC-4G-LTE-V","4G LTE EHWIC for Verizon, 700 MHz Band 13 / CDMA Rev A","1400.0","1"
"Hardware","Routers","4G-CAB-LMR240-50","50-ft (15M) Low Loss LMR-240 Cable with TNC Connector","500.0","1"
"Hardware","Routers","4G-CAB-LMR240-50=","50-ft (15M) Low Loss LMR-240 Cable with TNC Connector","605.0","1"
"Hardware","Routers","4G-CAB-ULL-50","50-ft (15M) Ultra Low Loss LMR 400 Cable with TNC Connector","700.0","1"
"Hardware","Routers","4G-CAB-ULL-50=","50-ft (15M) Ultra Low Loss LMR 400 Cable with TNC Connector","815.48","1"
"Hardware","Routers","MEM-1900-512MB-DEF","512MB Default DRAM for Cisco 1941 ISR","0.0","1"
"Hardware","Routers","MEM-1900-512MB=","512MB DRAM (1 DIMM) for Cisco 1941/1941W ISR, Spare","600.0","1"
"Hardware","Routers","MEM-1900-512U2.5GB","512MB to 2.5GB DRAM Upgrade (2GB+512MB) for Cisco 1941 ISR","600.0","1"
"Hardware","Routers","4G-CAB-LMR240-75","75-ft (22.5M) Low Loss LMR-240 Cable with TNC Connector","700.0","1"
"Hardware","Routers","4G-CAB-LMR240-75=","75-ft (22.5M) Low Loss LMR-240 Cable with TNC Connector","801.72","1"
"Hardware","Routers","EHWIC-3G-HSPA+7-A","ATT HSPA+ R7 EHWIC with GPS based on MC8705","1300.0","1"
"Hardware","Routers","HWIC-BLANK=","Blank faceplate for HWIC slot on Cisco ISR","104.0","1"
"Hardware","Routers","HWIC-BLANK-KIT=","Blank faceplate for HWIC slot with divider for Cisco ISR","208.0","1"
"Hardware","Routers","PWR-1941-AC","Cisco 1941 AC Power Supply","0.0","1"
"Hardware","Routers","PWR-1941-POE=","Cisco 1941 AC Power Supply with Power Over Ethernet","531.25","1"
"Hardware","Routers","1941-2901-FANBLWR=","Cisco 1941/2901 Fan Blower Assembly","200.0","1"
"Hardware","Routers","FIPS-SHIELD-1900","FIPS Shield for Cisco 1905 and 1921","500.0","1"
"Hardware","Routers","FIPS-SHIELD-1900=","FIPS Shield for Cisco 1921, 1905","532.0","1"
"Hardware","Routers","HWIC-SLOT-DIVIDER=","HWIC Slot Divider (Guide) for Cisco 1900, 2900, 3900 ISR","100.0","1"
"Hardware","Routers","4G-ANTM-OM-CM","Multi-Band Indoor Omni-Directional Antenna - Ceiling Mount","242.0","1"
"Hardware","Routers","4G-ANTM-OM-CM=","Multi-Band Indoor Omni-Directional Antenna - Ceiling Mount","250.0","1"
"Hardware","Routers","PWR-1900-POE","POE Power Adapter for Cisco1921, 1905, 1906c","300.0","1"
"Hardware","Routers","PWR-1900-POE=","POE Power Adapter for Cisco1921, 1905, 1906c","313.04","1"
"Hardware","Routers","4G-AE010-R","Single Unit antenna Extension Base (10 foot cable included)","106.0","1"
"Hardware","Routers","4G-AE010-R=","Single Unit antenna Extension Base (10 foot cable included)","209.0","1"
"Hardware","Routers","4G-AE015-R","Single Unit antenna Extension Base (15 foot cable included)","130.0","1"
"Hardware","Routers","4G-AE015-R=","Single Unit antenna Extension Base (15 foot cable included)","212.0","1"
"Hardware","Routers","LTE-SIM-VZ","Verizon LTE SIM 700MHz-2600MHz bands","30.0","1"
"Hardware","Routers","LTE-SIM-VZ=","Verizon LTE SIM 700MHz-2600MHz bands","30.0","1"
"Hardware","Routers","GRWIC-1CE1T1-PRI","1 port channelized T1/E1 and PRI GRWIC","2600.0","1"
"Hardware","Routers","GRWIC-1CE1T1-PRI=","1 port channelized T1/E1 and PRI GRWIC (data only)","2812.0","1"
"Hardware","Routers","GRWIC-2CE1T1-PRI","2 port channelized T1/E1 and PRI GRWIC","4200.0","1"
"Hardware","Routers","GRWIC-2CE1T1-PRI=","2 port channelized T1/E1 and PRI GRWIC (data only)","4500.0","1"
"Hardware","Routers","CAB-L400-20-N-N=","20-ft (6m) Ultra Low Loss LMR 400 Cable with N Connectors","300.0","1"
"Hardware","Routers","CAB-L400-20-TNC-N","20-ft (6m) Ultra Low Loss LMR 400 Cable with TNC-N Connector","250.0","1"
"Hardware","Routers","CAB-L400-20-TNC-N=","20-ft (6m) Ultra Low Loss LMR 400 Cable with TNC-N Connector","300.0","1"
"Hardware","Routers","GRWIC-4T","4-Port Serial GRWIC","1200.0","1"
"Hardware","Routers","GRWIC-4T=","4-Port Serial GRWIC","1325.0","1"
"Hardware","Routers","CAB-L400-50-TNC-N","50-ft (15m) Ultra Low Loss LMR 400 Cable TNC-N Connector","500.0","1"
"Hardware","Routers","CAB-L400-50-TNC-N=","50-ft (15m) Ultra Low Loss LMR 400 Cable TNC-N Connector","587.0","1"
"Hardware","Routers","GRWIC-8A/S-232","8-Port Async/Sync Serial GRWIC, EIA-232","1100.0","1"
"Hardware","Routers","GRWIC-8A/S-232=","8-Port Async/Sync Serial GRWIC, EIA-232","1225.0","1"
"Hardware","Routers","CGR-2010-SEC/K9","Cisco CGR2010 security bundle w/SEC license PAK","5707.0","Cost Allocate (90%)"
"Hardware","Routers","CGR-2010/K9","Cisco CGR2010 w/2GE, 4 GRWIC slots, 256MB CF, 1GB DRAM, IPB","5082.0","1"
"Hardware","Routers","GRWIC-VA-DSL-A","Cisco Connected Grid VDSL2 and ADSL2/ADSL2+ GRWIC - Annex A","1400.0","1"
"Hardware","Routers","MEM-CF-256MB-RGD","Compact Flash for Cisco CGR2010","400.0","1"
"Hardware","Routers","MEM-CF-256MB-RGD=","Compact Flash for Cisco CGR2010","400.0","1"
"Hardware","Routers","GRWIC-D-ES-6S","EtherSwitch 4 100FX SFP ports + 2 100/1000 SFP","2400.0","1"
"Hardware","Routers","GRWIC-D-ES-6S=","EtherSwitch 4 100FX SFP ports + 2 100/1000 SFP","2675.0","1"
"Hardware","Routers","GRWIC-D-ES-2S-8PC","EtherSwitch 8x 10/100T (4 PoE) ports + 2 100/1000 SFP","2600.0","1"
"Hardware","Routers","GRWIC-D-ES-2S-8PC=","EtherSwitch 8x 10/100T (4 PoE) ports + 2 100/1000 SFP","2862.0","1"
"Hardware","Routers","PWR-RGD-AC-DC","Hgh AC/DC (88-300VDC/85-264VAC) Pwr Sup for CGR2010/CGS2520","700.0","1"
"Hardware","Routers","PWR-RGD-AC-DC=","Hgh AC/DC(88-300VDC/85-264VAC) Pwr Supp CGR2010 and CGS2520","1000.0","1"
"Hardware","Routers","CAB-9AS-M","High Density 4 port EIA-232 to DB-9, DTE","300.0","1"
"Hardware","Routers","CAB-9AS-M=","High Density 4 port EIA-232 to DB-9, DTE","337.0","1"
"Hardware","Routers","CAB-QUAD-ASYNC-F","High Density 4-port EIA-232 to Female RJ45, 18 inches, DTE","300.0","1"
"Hardware","Routers","CAB-QUAD-ASYNC-F=","High Density 4-port EIA-232 to Female RJ45, 18 inches, DTE","350.0","1"
"Hardware","Routers","CAB-QUAD-ASYNC-M","High Density 4-port EIA-232 to Male RJ45, DTE","300.0","1"
"Hardware","Routers","PWR-RGD-LOW-DC","Low DC (24/48VDC) Power Supply for CGR2010/CGS2520","700.0","1"
"Hardware","Routers","PWR-RGD-LOW-DC=","Low DC (24/48VDC) Power Supply for CGR2010/CGS2520","1000.0","1"
"Hardware","Routers","ANT-4G-CM-IN-TNC=","Multiband Volcano Ceiling Mount Indoor 4G Antenna","139.0","1"
"Hardware","Routers","RPS-CG-COVER=","Power Supply Blank for CGR2010 and CGS2520","62.0","1"
"Hardware","Routers","CAB-AUX-RJ45=","Auxiliary Cable 8ft with RJ45 and DB25M","30.0","1"
"Hardware","Routers","CAB-E1-BNC=","FSIP and MIP-CE1: BNC 75ohm/Unbal 5 meters","125.0","1"
"Hardware","Routers","CAB-25AS-MMOD=","Male DB-25 Modem Connector","25.0","1"
"Hardware","Routers","CAB-ETHXOVER=","Ethernet Cross-over Cable","31.0","1"
"Hardware","Routers","CAB-AUX-RJ45","Auxiliary Cable 8ft with RJ45 and DB25M","30.0","1"
"Hardware","Routers","HWIC-BLANK","Blank faceplate for HWIC slot on Cisco ISR","100.0","1"
"Hardware","Routers","2911-FANFLTR-NEBS=","Cisco 2911 Fan Filter for NEBS environment","300.0","1"
"Hardware","Routers","2911-BEZEL=","Cisco 2911 Front Bezel (Replacement Plastic Bezel)","200.0","1"
"Hardware","Routers","2911-AIRCVTR-NEBS=","Cisco 2911 Front-to-Back Air Flow converter for NEBS use","317.65","1"
"Hardware","Routers","2921-51-FANASSY-2=","Cisco 2921/2951 Fan Assembly and Bezel","420.69","1"
"Hardware","Routers","CAB-CONSOLE-USB","Console Cable 6 ft with USB Type A and mini-B","100.0","1"
"Hardware","Routers","CAB-CONSOLE-RJ45","Console Cable 6ft with RJ45 and DB9F","100.01","1"
"Hardware","Routers","RPS-COVER-2911=","Cover for empty RPS Adapter slot on Cisco 2911","100.0","1"
"Hardware","Routers","RPS-COVER-2921-51=","Cover for empty RPS Adapter slot on Cisco 2921/2951","100.0","1"
"Hardware","Routers","FIPS-SHIELD-2901=","FIPS opacity shield for Cisco 2901","700.0","1"
"Hardware","Routers","FIPS-SHIELD-2911=","FIPS opacity shield for Cisco 2911","726.0","1"
"Hardware","Routers","FIPS-SHIELD-2921=","FIPS opacity shield for Cisco 2921","726.0","1"
"Hardware","Routers","FIPS-SHIELD-2951=","FIPS opacity shield for Cisco 2951","700.0","1"
"Hardware","Routers","MEM-3900-1GB-DEF","1GB DRAM (512MB+512MB) for Cisco 3925/3945 ISR (Default)","0.0","1"
"Hardware","Routers","MEM-3900-1GU2GB","1GB to 2GB DRAM Upgrade (1GB+1GB) for Cisco 3925/3945 ISR","900.0","1"
"Hardware","Routers","MEM-3900-1GU4GB","1GB to 4GB DRAM Upgrade (2GB+2GB) for Cisco 3925/3945 ISR","1200.0","1"
"Hardware","Routers","CAB-C15-ISR=","AC Power Cord (Isreal), C15, EL 212 (SI-32), 2.5m","100.0","1"
"Hardware","Routers","CAB-C15-AC=","AC Power Cord (North America), C15, NEMA-5-15P, 2.5m","103.45","1"
"Hardware","Routers","PWR-3900-AC","Cisco 3925/3945 AC Power Supply","0.0","1"
"Hardware","Routers","PWR-3900-AC=","Cisco 3925/3945 AC Power Supply","855.65","1"
"Hardware","Routers","PWR-3900-AC/2","Cisco 3925/3945 AC Power Supply (Secondary PS)","600.0","1"
"Hardware","Routers","PWR-3900-DC","Cisco 3925/3945 DC Power Supply","1200.0","1"
"Hardware","Routers","PWR-3900-DC=","Cisco 3925/3945 DC Power Supply","2353.04","1"
"Hardware","Routers","PWR-3900-DC/2","Cisco 3925/3945 DC Power Supply (Secondary PS)","1800.0","1"
"Hardware","Routers","3900-FANASSY","Cisco 3925/3945 Fan Assembly (Bezel included)","0.0","1"
"Hardware","Routers","3900-FANASSY=","Cisco 3925/3945 Fan Assembly (Bezel included)","531.25","1"
"Hardware","Routers","3900-FANASSY-NEBS","Cisco 3925/3945 Fan Assembly for NEBS (w/3900-FANFLTR- NEBS)","600.0","1"
"Hardware","Routers","3900-FANASSY-NEBS=","Cisco 3925/3945 Fan Assembly for NEBS (w/3900-FANFLTR- NEBS)","1265.22","1"
"Hardware","Routers","3900-FANFLTR-NEBS=","Cisco 3925/3945 Fan Filter for NEBS environment","300.0","1"
"Hardware","Routers","3900-BEZEL=","Cisco 3925/3945 Front Bezel (Replacement Plastic Bezel)","200.0","1"
"Hardware","Routers","RPS-COVER-3900=","Cover for empty 2nd Power Supply slot on Cisco 3925/3945","104.0","1"
"Hardware","Routers","FIPS-SHIELD-3900=","FIPS opacity shield for Cisco 3925/3945","1400.0","1"
"Hardware","Routers","NIM-16A","16 Channel Async serieal interface for ISR4000 series router","2400.0","1"
"Hardware","Routers","CAB-ASYNC-8=","8 PORT ASYNC CABLE SPARE","190.0","1"
"Hardware","Routers","CAB-ASYNC-8","Async cable","150.0","1"
"Hardware","Routers","NIMASYNC-BRA=","Cable Bracket for NIM 16A-24A","62.0","1"
"Hardware","Routers","NIM-4BRI-S/T=","4-port ISDN BRI S/T NIM Module","2057.0","1"
"Hardware","Routers","PWR-4220-AC=","AC Power Supply for Cisco ISR 4220","310.0","1"
"Hardware","Routers","C1-CISCO4221/K9","Cisco ONE ISR 4221 (2GE,2NIM,4G FLASH,4G DRAM,IPB)","1967.74","1"
"Hardware","Routers","PWR-4450-POE-AC=","1000W AC PS w/ POE Module for Cisco ISR4450/4350, Spare","2512.0","1"
"Hardware","Routers","MEM-FLSH-16G=","16G eUSB Flash Memory for Cisco ISR 4430, 4350 & 4330 Spare","2300.0","1"
"Hardware","Routers","NIM-1GE-CU-SFP","1-port GE WAN NIM, dual-mode RJ45 & SFP","1067.0","1"
"Hardware","Routers","NIM-1GE-CU-SFP=","1-port GE WAN NIM, dual-mode RJ45 & SFP","1225.0","1"
"Hardware","Routers","NIM-1T","1-Port Serial WAN Interface card","500.0","1"
"Hardware","Routers","NIM-1T++=","1-Port Serial WAN Interface card","600.0","1"
"Hardware","Routers","NIM-1T=","1-Port Serial WAN Interface card","605.0","1"
"Hardware","Routers","MEM-4300-2G=","2G DRAM (1 DIMM) for Cisco ISR 4330, 4350, Spare","700.0","1"
"Hardware","Routers","NIM-2FXS/4FXOP","2-Port FXS/FXS-E/DID and 4-Port FXO Network Interface Module","1486.0","1"
"Hardware","Routers","NIM-2FXS/4FXOP=","2-Port FXS/FXS-E/DID and 4-Port FXO Network Interface Module","1700.0","1"
"Hardware","Routers","NIM-2GE-CU-SFP","2-port GE WAN NIM, dual-mode RJ45 & SFP","1895.0","1"
"Hardware","Routers","NIM-2GE-CU-SFP=","2-port GE WAN NIM, dual-mode RJ45 & SFP","2166.0","1"
"Hardware","Routers","NIM-2BRI-NT/TE","2-port Network Interface Module - BRI (NT and TE)","1412.0","1"
"Hardware","Routers","NIM-2BRI-NT/TE=","2-port Network Interface Module - BRI (NT and TE)","1615.0","1"
"Hardware","Routers","NIM-2FXO","2-port Network Interface Module - FXO (Universal)","500.0","1"
"Hardware","Routers","NIM-2FXO=","2-port Network Interface Module - FXO (Universal)","626.0","1"
"Hardware","Routers","NIM-2FXSP","2-Port Network Interface Module - FXS, FXS-E and DID","500.0","1"
"Hardware","Routers","NIM-2FXSP=","2-Port Network Interface Module - FXS, FXS-E and DID","622.0","1"
"Hardware","Routers","NIM-2T","2-Port Serial WAN Interface card","810.0","1"
"Hardware","Routers","NIM-2T=","2-Port Serial WAN Interface card","913.0","1"
"Hardware","Routers","NIM-2T++=","2-Port Serial WAN Interface card","1000.0","1"
"Hardware","Routers","MEM-4320-4G","4G DRAM for Cisco ISR 4320 (Soldered on motherboard)","0.0","1"
"Hardware","Routers","MEM-FLSH-4G","4G Flash Memory for Cisco ISR 4300 (Soldered on motherboard)","0.0","1"
"Hardware","Routers","NIM-4G-LTE-NA","4G LTE NIM for North America AT&T and Canada","1450.0","1"
"Hardware","Routers","NIM-4G-LTE-NA=","4G LTE NIM for North America AT&T and Canada","1631.0","1"
"Hardware","Routers","NIM-4G-LTE-ST","4G LTE NIM for Sprint","1450.0","1"
"Hardware","Routers","NIM-4G-LTE-ST=","4G LTE NIM for Sprint","1631.0","1"
"Hardware","Routers","NIM-4G-LTE-VZ","4G LTE NIM for Verizon","1450.0","1"
"Hardware","Routers","NIM-4G-LTE-VZ=","4G LTE NIM for Verizon","1631.0","1"
"Hardware","Routers","MEM-4300-4GU16G","4G to 16G DRAM Upgrade (8G+8G) for Cisco ISR 4330, 4350","2000.0","1"
"Hardware","Routers","MEM-4320-4GU8G","4G to 8G DRAM Upgrade (4G+4G) for Cisco ISR 4320","800.0","1"
"Hardware","Routers","MEM-4300-4GU8G","4G to 8G DRAM Upgrade (4G+4G) for Cisco ISR 4330,4350","1500.0","1"
"Hardware","Routers","NIM-ES2-4","4-port Layer 2 GE Switch Network Interface Module","597.0","1"
"Hardware","Routers","NIM-ES2-4=","4-port Layer 2 GE Switch Network Interface Module","678.0","1"
"Hardware","Routers","NIM-4BRI-NT/TE","4-port Network Interface Module - BRI (NT and TE)","2793.0","1"
"Hardware","Routers","NIM-4BRI-NT/TE=","4-port Network Interface Module - BRI (NT and TE)","3200.0","1"
"Hardware","Routers","NIM-4E/M","4-Port Network Interface Module - Ear and Mouth","1200.0","1"
"Hardware","Routers","NIM-4E/M=","4-Port Network Interface Module - Ear and Mouth","1466.0","1"
"Hardware","Routers","NIM-4FXO","4-port Network Interface Module - FXO (Universal)","1000.0","1"
"Hardware","Routers","NIM-4FXO=","4-port Network Interface Module - FXO (Universal)","1224.0","1"
"Hardware","Routers","NIM-4FXSP","4-Port Network Interface Module - FXS, FXS-E and DID","1000.0","1"
"Hardware","Routers","NIM-4FXSP=","4-Port Network Interface Module - FXS, FXS-E and DID","1209.0","1"
"Hardware","Routers","NIM-4T","4-Port Serial WAN Interface card","3000.0","1"
"Hardware","Routers","NIM-4T=","4-Port Serial WAN Interface card","3374.0","1"
"Hardware","Routers","NIM-4T++=","4-Port Serial WAN Interface card","3500.0","1"
"Hardware","Routers","MEM-4300-8G=","8G DRAM (1 DIMM) for Cisco ISR 4330, 4350, Spare","1580.0","1"
"Hardware","Routers","MEM-FLSH-8G=","8G eUSB Flash Memory for Cisco ISR 4430 & 4300 Spare","1185.0","1"
"Hardware","Routers","MEM-4300-8GU16G","8G to 16G DRAM Upgrade (8G+8G) for Cisco ISR 4330, 4350","2000.0","1"
"Hardware","Routers","NIM-ES2-8","8-port Layer 2 GE Switch Network Interface Module","910.0","1"
"Hardware","Routers","NIM-ES2-8=","8-port Layer 2 GE Switch Network Interface Module","1037.0","1"
"Hardware","Routers","NIM-ES2-8-P","8-port POE/POE+ Layer 2 GE Switch Network Interface Module","950.0","1"
"Hardware","Routers","NIM-ES2-8-P=","8-port POE/POE+ Layer 2 GE Switch Network Interface Module","1174.0","1"
"Hardware","Routers","PWR-4320-AC","AC Power Supply for Cisco ISR 4320","0.0","1"
"Hardware","Routers","PWR-4320-AC=","AC Power Supply for Cisco ISR 4320, Spare","322.0","1"
"Hardware","Routers","PWR-4330-AC","AC Power Supply for Cisco ISR 4330","0.0","1"
"Hardware","Routers","PWR-4330-AC=","AC Power Supply for Cisco ISR 4330, Spare","322.0","1"
"Hardware","Routers","PWR-4330-POE-AC=","AC Power Supply for Cisco ISR 4330, Spare","662.0","1"
"Hardware","Routers","PWR-4320-POE-AC","AC Power Supply with POE for Cisco ISR 4320","500.0","1"
"Hardware","Routers","PWR-4320-POE-AC=","AC Power Supply with POE for Cisco ISR 4320, Spare","587.0","1"
